time,Urban Maximum Temperature,Net Longwave Radiation,Net Solar Radiation,Total Precipitation,Snowfall,Water Vapor Mixing Ratio,Air Temperature,Zonal Wind,Meridional Wind,lat,lon,month,season,outlier_bool
2007-11-07,282.4542,21.83958,13.067038,4.0474935e-09,1.5362562e-19,0.0048781065,279.94238,-1.9245013,0.02719704,53.246075,357.5,11,Autumn,False
2007-11-08,284.0055,57.904793,54.757107,7.6157955e-11,1.7069390000000002e-22,0.0045538936,279.93982,-5.2586193,1.1268252,53.246075,357.5,11,Autumn,False
2007-11-09,284.50327,7.7206516,19.205359,7.427265e-08,0.0,0.0061474573,281.68246,-4.0559244,1.0947086,53.246075,357.5,11,Autumn,False
2007-11-10,285.71024,48.76377,52.009644,1.0239489e-09,0.0,0.0061789392,282.42673,0.4688158,3.8988917,53.246075,357.5,11,Autumn,False
2007-11-11,285.44916,41.036522,28.17008,1.08809694e-07,1.4100514e-17,0.0059849042,281.59958,2.060855,1.080879,53.246075,357.5,11,Autumn,False
2007-11-12,285.28778,33.78915,25.099072,7.24617e-08,0.0,0.0058118575,280.30353,2.469942,4.8098044,53.246075,357.5,11,Autumn,False
2007-11-13,290.51733,17.335848,20.461672,1.706201e-07,3.8938973e-15,0.008533208,286.2623,5.309193,3.7056694,53.246075,357.5,11,Autumn,False
2007-11-14,287.65445,59.529366,41.82811,5.9768546e-09,0.0,0.005301929,282.47733,5.393716,0.48771223,53.246075,357.5,11,Autumn,False
2007-11-15,286.17963,38.79846,44.320007,9.183072e-09,0.0,0.0058748103,282.94638,3.4812648,4.7088933,53.246075,357.5,11,Autumn,False
2007-11-16,289.09473,25.604614,11.308248,7.416359e-08,3.0275203e-18,0.007318028,285.37622,6.5336013,4.4504886,53.246075,357.5,11,Autumn,False
2007-11-17,283.24683,67.18013,35.607903,1.14759615e-08,9.978533e-16,0.0036252642,279.35263,7.5518584,1.6085192,53.246075,357.5,11,Autumn,False
2007-11-18,282.82498,45.749634,33.408955,3.0325435e-08,5.435953e-15,0.0043874336,278.97812,4.698166,4.185386,53.246075,357.5,11,Autumn,False
